trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
565,False,"{'a': 0.002, 'e': 0.3236799694325367}",25,13,17.454732350084775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.002, 'e': 0.3230332564222529}",25,13,-67.16067511295927,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
567,False,"{'a': 0.002, 'e': 0.3223878355454255}",35,20,6.972811293418675,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
568,False,"{'a': 0.002, 'e': 0.32174370422037013}",20,0,-2.4856681623681713,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
569,False,"{'a': 0.002, 'e': 0.32110085987056064}",20,14,-53.69505571542336,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
570,False,"{'a': 0.002, 'e': 0.32045929992461875}",25,12,-11.233916330315253,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
571,False,"{'a': 0.002, 'e': 0.31981902181630384}",35,3,18.485006915486206,"{0: 30, 1: 0, 2: 1, 3: 1, 4: 0}",1
572,False,"{'a': 0.002, 'e': 0.31918002298450265}",30,16,-22.09308132251211,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
573,False,"{'a': 0.002, 'e': 0.31854230087321894}",25,4,-3.605978904495206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
574,False,"{'a': 0.002, 'e': 0.3179058529315635}",20,5,30.464852605246374,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.002, 'e': 0.3172706766137436}",25,2,-51.701290085675865,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
576,False,"{'a': 0.002, 'e': 0.31663676937905316}",30,0,5.828007887455671,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
577,False,"{'a': 0.002, 'e': 0.31600412869186245}",30,0,-42.28785040635769,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",1
578,False,"{'a': 0.002, 'e': 0.31537275202160797}",20,10,-6.795032216487723,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
579,False,"{'a': 0.002, 'e': 0.3147426368427819}",20,15,5.498551739733536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.002, 'e': 0.31411378063492296}",20,0,-3.8227149339589235,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
581,False,"{'a': 0.002, 'e': 0.3134861808826053}",20,0,-39.43145777855624,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
582,False,"{'a': 0.002, 'e': 0.3128598350754292}",20,11,-26.607087622893822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
583,False,"{'a': 0.002, 'e': 0.31223474070801055}",30,7,9.94745443503394,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
584,False,"{'a': 0.002, 'e': 0.31161089527997105}",25,15,-35.56936801616502,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
585,False,"{'a': 0.002, 'e': 0.3109882962959281}",20,6,19.761793136293626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.002, 'e': 0.31036694126548503}",25,7,-3.5128146113324323,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
587,False,"{'a': 0.002, 'e': 0.3097468277032208}",20,12,-7.490269631554647,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
588,False,"{'a': 0.002, 'e': 0.3091279531286804}",20,4,-53.301026566002164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
589,False,"{'a': 0.002, 'e': 0.3085103150663647}",25,6,1.87412863324022,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
590,False,"{'a': 0.002, 'e': 0.3078939110457206}",20,0,-58.12565114923481,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
591,False,"{'a': 0.002, 'e': 0.30727873860113125}",20,8,-13.455554506086306,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
592,False,"{'a': 0.002, 'e': 0.306664795271906}",25,14,7.106470855240333,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.002, 'e': 0.3060520786022707}",25,0,-96.07701711314965,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
594,False,"{'a': 0.002, 'e': 0.3054405861413579}",30,21,-7.273896010114039,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
595,False,"{'a': 0.002, 'e': 0.30483031544319683}",25,11,25.612117440561498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.002, 'e': 0.3042212640667041}",20,7,-32.056809104669384,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 0}",1
597,False,"{'a': 0.002, 'e': 0.30361342957567317}",25,0,-43.92851144836436,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
598,False,"{'a': 0.002, 'e': 0.3030068095387654}",25,15,-23.830782021955947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
599,False,"{'a': 0.002, 'e': 0.3024014015294998}",25,9,15.637387195841976,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.002, 'e': 0.3017972031262435}",30,4,-16.66779402483725,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 0}",1
601,False,"{'a': 0.002, 'e': 0.30119421191220214}",25,18,11.766793005328939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.002, 'e': 0.30059242547541}",20,6,14.945358714833237,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.002, 'e': 0.2999918414087205}",25,2,24.66901392351265,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.002, 'e': 0.2993924573097967}",20,0,19.64647981219498,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
605,False,"{'a': 0.002, 'e': 0.29879427078110127}",20,0,-49.74264576420997,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
606,False,"{'a': 0.002, 'e': 0.2981972794298874}",20,1,1.9912805521803387,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
607,False,"{'a': 0.002, 'e': 0.29760148086818883}",30,3,-6.742364430430836,"{0: 24, 1: 1, 2: 0, 3: 2, 4: 0}",1
608,False,"{'a': 0.002, 'e': 0.2970068727128105}",20,0,35.3258002886472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
609,False,"{'a': 0.002, 'e': 0.2964134525853191}",25,10,29.247321763632865,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.002, 'e': 0.2958212181120332}",20,11,-44.76322039926239,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
611,False,"{'a': 0.002, 'e': 0.2952301669240142}",30,3,26.54878306017027,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.002, 'e': 0.29464029665705654}",20,11,5.015788380450365,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.002, 'e': 0.29405160495167837}",25,18,11.788771786970493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.002, 'e': 0.2934640894531121}",25,10,-9.460436008720494,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
615,False,"{'a': 0.002, 'e': 0.2928777478112949}",25,11,-14.33637422262424,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
616,False,"{'a': 0.002, 'e': 0.2922925776808594}",20,2,-28.019432510507606,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
617,False,"{'a': 0.002, 'e': 0.2917085767211244}",20,14,8.560624638878698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.002, 'e': 0.2911257425960852}",20,9,10.260521054804917,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.2905440729744046}",35,23,9.948748830936081,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.002, 'e': 0.2899635655294032}",20,14,12.620049938051197,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.002, 'e': 0.2893842179390506}",20,12,-10.416947174797544,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
622,False,"{'a': 0.002, 'e': 0.28880602788595566}",20,7,-10.298987849692004,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
623,False,"{'a': 0.002, 'e': 0.2882289930573573}",30,20,-45.95310294916134,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
624,False,"{'a': 0.002, 'e': 0.2876531111451154}",20,0,-26.378077884920394,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
625,False,"{'a': 0.002, 'e': 0.28707837984570167}",30,20,19.29734763170814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",30,7,29.40310269810856,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.002, 'e': 0.285932359894248}",25,11,-24.085628536968063,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",20,3,24.161711534642517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",25,6,32.37850606508282,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",20,10,16.433049151088177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",20,9,-7.445349266284245,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",30,16,-2.841045878046432,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",20,16,8.323725246131787,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",30,18,11.463367877813745,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",35,21,23.13542555188092,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",25,0,-36.13001640151922,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",25,15,7.259572405277731,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
638,False,"{'a': 0.002, 'e': 0.27971053895169634}",20,12,13.936111629610963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",20,0,-33.46553131894336,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",30,16,6.5568594418613415,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",20,14,12.650308873401316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",20,0,32.43497886267031,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",25,0,25.30556272160482,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",30,8,4.170433555219216,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",25,0,-49.07085510416513,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",25,5,16.871665387187512,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",30,19,11.494354393382103,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,11,-42.24115741438554,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",20,0,6.713064240165941,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",25,13,-21.52107159984834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",20,0,3.093328319116443,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",35,24,10.551587794807759,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",25,15,6.096333247670472,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",20,4,7.017108673703817,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.270360236497509}",25,15,-25.346645684048507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",20,14,-44.16023130089976,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",25,0,-4.9817481083750454,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",20,0,27.323594850528078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",30,15,26.460430845852017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",20,6,14.653433420453599,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",30,21,8.226173719422501,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",20,10,8.281021096988091,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",25,0,36.45812296354161,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",25,7,20.32901398853497,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",25,0,-71.97987747265859,"{0: 18, 1: 0, 2: 4, 3: 3, 4: 0}",0
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,8,8.787304034770404,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",25,19,12.093059435581164,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",20,0,-10.759484246845084,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",20,0,19.344556621109042,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
670,False,"{'a': 0.002, 'e': 0.262369883958126}",20,8,4.054442052282465,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.261845668580326}",25,11,2.1613630730834106,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",25,6,5.19880755495621,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",20,2,-6.498118783702812,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",30,19,20.25793872448392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",30,17,26.5186684900248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",25,14,11.37428367959075,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",20,0,-37.197595705742145,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",20,5,5.063822464701456,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",25,5,20.584472520903308,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",20,13,3.5993710093675944,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",25,17,15.704158391375092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",30,4,-13.613482175200756,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",20,7,-16.67163240681149,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",30,10,-118.98269674243622,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",20,8,7.295924083596537,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",25,13,26.35145394657321,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",20,6,12.235183631175055,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",20,12,10.223548098438307,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",25,15,8.446107746989492,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",20,0,-35.291399244387385,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",35,18,-45.38534799734634,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",20,0,-7.186361049973083,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",20,8,0.41386280295813105,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",25,15,4.5297652650340074,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",30,20,13.249783189260182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",30,12,26.893294584516273,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,9,20.32928127694344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",30,15,8.93869894037243,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,9,-2.634488707199233,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",20,4,22.908886611026237,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",25,0,-17.632722412209233,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,15,8.773642831016705,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",30,5,1.6403899069842867,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",20,8,19.510608987491956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",25,18,-8.85357447939458,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,10,4.394830984511859,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",25,7,33.99328215381196,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",20,0,-6.682720130636037,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",20,12,4.04693361395925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,0,20.298189904679592,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",20,4,28.226711278129425,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,3,-20.575693328261842,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,7,-3.4186529430608967,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,10,-5.251359255076791,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,0,-25.869297482087884,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,10,20.807143236275085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",20,11,7.004738593123329,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",30,0,17.741421916802285,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,12,11.775011281060957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",30,20,4.352786841066557,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,13,23.510010110661508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,3,19.398278093788257,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",20,6,14.20474009722896,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,12,14.920977221624181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",25,14,18.742205995611414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,8,18.884519661085854,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",25,18,12.292249435992098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,12,-26.166053989010354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,16,5.299338249337283,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,3,15.839923983461002,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,11,14.662609828466547,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",30,11,-15.520392614936835,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",30,6,16.256532611611366,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,0,-56.35531162654817,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,15,4.9670293192684785,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,16,9.00752369097067,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,16,5.400212702455993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,18,15.580898523297758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",25,10,23.91874842145226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",25,19,13.58378612313316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",20,9,20.049679747827827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,6,10.55454785702731,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",25,8,-32.77627882211678,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",25,5,-27.35452914874723,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,12,16.86443801997764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,12,6.726906265054875,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,0,-56.77495480219034,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",30,3,-42.95396256291405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 2}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,10,10.416844604980122,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
